molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm,pIC50_values
CHEMBL57849,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC[C@H](CC(C)C)NC(=O)[C@@H](O)c1ccccc1,2500.0,active,473.7020000000001,4.438000000000003,3.0,4.0,2500.0,5.6020599913279625
CHEMBL57603,CON(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1,130.0,active,445.60400000000016,3.235000000000001,2.0,4.0,130.0,6.886056647693163
CHEMBL294240,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1ccccc1)NC(=O)Cc1cc(F)cc(F)c1,2400.0,inactive,541.6830000000002,4.948500000000004,2.0,3.0,2400.0,5.619788758288394
CHEMBL367944,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,18000.0,active,722.883,5.2069000000000045,4.0,7.0,18000.0,4.7447274948966935
CHEMBL176625,COC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,8000.0,active,541.6890000000002,4.282800000000003,3.0,6.0,8000.0,5.096910013008056
CHEMBL360465,COC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C,670.0,active,711.9010000000001,3.928300000000005,5.0,8.0,670.0,6.173925197299173
CHEMBL369416,COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C,220.0,active,640.822,4.423600000000004,4.0,7.0,220.0,6.657577319177793
CHEMBL175323,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,390.0,active,688.8660000000002,5.010300000000003,4.0,7.0,390.0,6.4089353929735005
CHEMBL177228,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,650.0,active,654.8490000000002,4.813700000000003,4.0,7.0,650.0,6.187086643357144
CHEMBL1791282,CC[C@@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C)C(=O)OC,270.0,active,753.9820000000001,4.954500000000007,5.0,8.0,270.0,6.568636235841013
